time lined up	block	rmse	false positive	false negative
17.322	dont	0.0135859	0	0
17.338	dont	0.0171684	0	0
17.355	dont	0.0139715	0	0
17.372	dont	0.0150342	0	0
17.389	dont	0.0120667	0	0
17.405	dont	0.0120079	0	0
17.422	dont	0.0142104	0	0
17.439	dont	0.0117845	0	0
17.455	dont	0.0161805	0	0
17.472	dont	0.0129723	0	0
17.489	dont	0.0129859	0	0
17.505	dont	0.0117995	0	0
17.522	dont	0.0139335	0	0
17.539	dont	0.0158598	0	0
17.555	dont	0.0130810	0	0
17.572	dont	0.0144330	0	0
17.589	dont	0.0132559	0	0
17.605	dont	0.0129723	0	0
17.622	dont	0.0111671	0	0
17.639	dont	0.0114800	0	0
17.655	dont	0.0143469	0	0
17.672	dont	0.0130675	0	0
17.689	dont	0.0123712	0	0
17.706	dont	0.0132292	0	0
17.722	dont	0.0152912	0	0
17.739	dont	0.0105135	0	0
17.756	dont	0.0121107	0	0
17.772	dont	0.0102403	0	0
17.789	dont	0.0149277	0	0
17.806	dont	0.0136768	0	0
17.822	dont	0.0164087	0	0
17.839	dont	0.0134680	0	0
17.856	dont	0.0131081	0	0
17.872	dont	0.0131755	0	0
17.889	dont	0.0103778	0	0
17.906	dont	0.0129038	0	0
17.922	dont	0.0113558	0	0
17.939	dont	0.0151047	0	0
17.956	dont	0.0109912	0	0
17.972	dont	0.0152680	0	0
17.989	dont	0.0153836	0	0
18.006	dont	0.0111194	0	0
18.023	dont	0.0125700	0	0
18.039	dont	0.0122416	0	0
18.056	dont	0.0112146	0	0
18.073	dont	0.0142726	0	0
18.089	dont	0.0132559	0	0
18.106	dont	0.0133491	0	0
18.123	dont	0.0153605	0	0
18.139	dont	0.0140095	0	0
18.156	dont	0.0129995	0	0
18.173	dont	0.0119783	0	0
18.189	dont	0.0103093	0	0
18.206	dont	0.0121981	0	0
18.223	dont	0.0112146	0	0
18.239	dont	0.0103607	0	0
18.256	dont	0.0124710	0	0
18.273	dont	0.0130539	0	0
18.289	dont	0.0119339	0	0
18.306	dont	0.0125277	0	0
18.323	dont	0.0146038	0	0
18.339	dont	0.0147005	0	0
18.356	dont	0.0143345	0	0
18.373	dont	0.0141103	0	0
18.390	dont	0.0116636	0	0
18.406	dont	0.0137156	0	0
18.423	dont	0.0107303	0	0
18.440	dont	0.0148444	0	0
18.456	dont	0.0127797	0	0
18.473	dont	0.0129038	0	0
18.490	dont	0.0133889	0	0
18.506	dont	0.0148921	0	0
18.523	dont	0.0133226	0	0
18.540	dont	0.0149514	0	0
18.556	dont	0.0125277	0	0
18.573	dont	0.0111353	0	0
18.590	dont	0.0135989	0	0
18.606	dont	0.0157027	0	0
18.623	dont	0.0138314	0	0
18.640	dont	0.0131620	0	0
18.656	dont	0.0145796	0	0
18.673	dont	0.0141103	0	0
18.690	dont	0.0116180	0	0
18.707	dont	0.0131351	0	0
18.723	dont	0.0130946	0	0
18.740	dont	0.0140222	0	0
18.757	dont	0.0113714	0	0
18.773	dont	0.0113714	0	0
18.790	dont	0.0110395	0	0
18.807	dont	0.0133358	0	0
18.823	dont	0.0116636	0	0
18.840	dont	0.0130539	0	0
18.857	dont	0.0123138	0	0
18.873	dont	0.0120079	0	0
18.890	dont	0.0110715	0	0
18.907	dont	0.0120226	0	0
18.923	dont	0.0137801	0	0
18.940	dont	0.0127519	0	0
18.957	dont	0.0108452	0	0
18.973	dont	0.0119783	0	0
18.990	dont	0.0126962	0	0
19.007	dont	0.0126403	0	0
19.024	dont	0.0164734	0	0
19.040	dont	0.0127935	0	0
19.057	dont	0.0137156	0	0
19.074	dont	0.0126543	0	0
19.090	dont	0.0132693	0	0
19.107	dont	0.0107797	0	0
19.124	dont	0.0106972	0	0
19.140	dont	0.0116484	0	0
19.157	dont	0.0118145	0	0
19.174	dont	0.0171684	0	0
19.190	dont	0.0116332	0	0
19.207	dont	0.0138825	0	0
19.224	dont	0.0132292	0	0
19.240	dont	0.0144820	0	0
19.257	dont	0.0107303	0	0
19.274	dont	0.0156122	0	0
19.290	dont	0.0114490	0	0
19.307	dont	0.0134680	0	0
19.324	dont	0.0158039	0	0
19.340	dont	0.0126263	0	0
19.357	dont	0.0135205	0	0
19.374	dont	0.0161585	0	0
19.391	dont	0.0129723	0	0
19.407	dont	0.0131620	0	0
19.424	dont	0.0111035	0	0
19.441	dont	0.0111512	0	0
19.457	dont	0.0119042	0	0
19.474	dont	0.0134417	0	0
19.491	dont	0.0134549	0	0
19.507	dont	0.0122849	0	0
19.524	dont	0.0121399	0	0
19.541	dont	0.0113402	0	0
19.557	dont	0.0117242	0	0
19.574	dont	0.0117393	0	0
19.591	dont	0.0143715	0	0
19.607	dont	0.0120226	0	0
19.624	dont	0.0126543	0	0
19.641	dont	0.0133756	0	0
19.657	dont	0.0120079	0	0
19.674	dont	0.0140095	0	0
19.691	dont	0.0117695	0	0
19.708	dont	0.0141729	0	0
19.724	dont	0.0143838	0	0
19.741	dont	0.0154754	0	0
19.758	dont	0.0137543	0	0
19.774	dont	0.0109428	0	0
19.791	dont	0.0131216	0	0
19.808	dont	0.0155211	0	0
19.824	dont	0.0167718	0	0
19.841	dont	0.0178463	0	0
19.858	dont	0.0228516	0	0
19.874	dont	0.0200877	0	1
19.891	dont	0.0202982	0	1
19.908	dont	0.0210606	0	1
19.924	dont	0.0270672	0	0
19.941	dont	0.0259513	1	0
19.958	dont	0.0266717	1	0
19.974	dont	0.0275601	1	0
19.991	dont	0.0245122	1	0
20.008	dont	0.0219744	0	0
20.025	dont	0.0229522	1	0
20.041	dont	0.0177268	0	0
20.058	dont	0.0201669	0	0
20.075	dont	0.0163438	0	0
20.091	dont	0.0161146	0	0
20.108	dont	0.0152215	0	0
20.125	dont	0.0149514	0	0
20.141	dont	0.0134285	0	0
20.158	dont	0.0165271	0	0
20.175	dont	0.0135336	0	0
20.191	dont	0.0130403	0	0
20.208	dont	0.0142477	0	0
20.225	dont	0.0126122	0	0
20.241	dont	0.0121981	0	0
20.258	dont	0.0124852	0	0
20.275	dont	0.0106806	0	0
20.291	dont	0.0130810	0	0
20.308	dont	0.0134285	0	0
20.325	dont	0.0143221	0	0
20.341	dont	0.0122271	0	0
20.358	dont	0.0119931	0	0
20.375	dont	0.0114954	0	0
20.392	dont	0.0123281	0	0
20.408	dont	0.0125559	0	0
20.425	dont	0.0111671	0	0
20.442	dont	0.0123281	0	0
20.458	dont	0.0100129	0	0
20.475	dont	0.0119339	0	0
20.492	dont	0.0100129	0	0
20.508	dont	0.0102057	0	0
20.525	dont	0.0107137	0	0
20.542	dont	0.0125559	0	0
20.558	dont	0.0114800	0	0
20.575	dont	0.0106307	0	0
20.592	dont	0.0109428	0	0
20.608	dont	0.0115261	0	0
20.625	dont	0.0106972	0	0
20.642	dont	0.0099952	0	0
20.658	dont	0.0117845	0	0
20.675	dont	0.0130539	0	0
20.692	dont	0.0117242	0	0
20.709	dont	0.0136898	0	0
20.725	dont	0.0099062	0	0
20.742	dont	0.0094299	0	0
20.759	dont	0.0106806	0	0
20.775	dont	0.0109428	0	0
20.792	dont	0.0101010	0	0
20.809	dont	0.0118893	0	0
20.825	dont	0.0127380	0	0
20.842	dont	0.0121545	0	0
20.859	dont	0.0118145	0	0
20.875	dont	0.0130675	0	0
20.892	dont	0.0109912	0	0
20.909	dont	0.0120667	0	0
20.925	dont	0.0120520	0	0
20.942	dont	0.0095974	0	0
20.959	dont	0.0121691	0	0
20.975	dont	0.0125700	0	0
20.992	dont	0.0126962	0	0
21.009	dont	0.0127658	0	0
21.026	dont	0.0095233	0	0
21.042	dont	0.0125700	0	0
21.059	dont	0.0115415	0	0
21.076	dont	0.0103607	0	0
21.092	dont	0.0103436	0	0
21.109	dont	0.0107137	0	0
21.126	dont	0.0133624	0	0
21.142	dont	0.0134943	0	0
21.159	dont	0.0095605	0	0
21.176	dont	0.0100483	0	0
21.192	dont	0.0092784	0	0
21.209	dont	0.0118295	0	0
21.226	dont	0.0114025	0	0
21.242	dont	0.0111353	0	0
21.259	dont	0.0148802	0	0
21.276	dont	0.0123855	0	0
21.292	dont	0.0137543	0	0
21.309	dont	0.0115568	0	0
21.326	dont	0.0141229	0	0
21.342	dont	0.0126122	0	0
21.359	dont	0.0099597	0	0
21.376	dont	0.0110875	0	0
21.393	dont	0.0109103	0	0
21.409	dont	0.0150695	0	0
21.426	dont	0.0115261	0	0
21.443	dont	0.0114181	0	0
21.459	dont	0.0117393	0	0
21.476	dont	0.0105135	0	0
21.493	dont	0.0122705	0	0
21.509	dont	0.0124852	0	0
21.526	dont	0.0107468	0	0
21.543	dont	0.0135728	0	0
21.559	dont	0.0097258	0	0
21.576	dont	0.0107961	0	0
21.593	dont	0.0107137	0	0
21.609	dont	0.0111353	0	0
21.626	dont	0.0105303	0	0
21.643	dont	0.0099597	0	0
21.659	dont	0.0120373	0	0
21.676	dont	0.0117091	0	0
21.693	dont	0.0104628	0	0
21.710	dont	0.0111353	0	0
21.726	dont	0.0134153	0	0
21.743	dont	0.0104628	0	0
21.760	dont	0.0104628	0	0
21.776	dont	0.0125700	0	0
21.793	dont	0.0094111	0	0
21.810	dont	0.0131216	0	0
21.826	dont	0.0104459	0	0
21.843	dont	0.0116940	0	0
21.860	dont	0.0101883	0	0
21.876	dont	0.0101360	0	0
21.893	dont	0.0106141	0	0
21.910	dont	0.0128350	0	0
21.926	dont	0.0121836	0	0
21.943	dont	0.0113089	0	0
21.960	dont	0.0105303	0	0
21.976	dont	0.0147246	0	0
21.993	dont	0.0116332	0	0
22.010	dont	0.0109103	0	0
22.027	dont	0.0103265	0	0
22.043	dont	0.0119190	0	0
22.060	dont	0.0111035	0	0
22.077	dont	0.0107137	0	0
22.093	dont	0.0118594	0	0
22.110	dont	0.0129038	0	0
22.127	dont	0.0087477	0	0
22.143	dont	0.0130946	0	0
22.160	dont	0.0120667	0	0
22.177	dont	0.0103093	0	0
22.193	dont	0.0102576	0	0
22.210	dont	0.0101010	0	0
22.227	dont	0.0104797	0	0
22.243	dont	0.0134021	0	0
22.260	dont	0.0117995	0	0
22.277	dont	0.0121545	0	0
22.293	dont	0.0135598	0	0
22.310	dont	0.0137414	0	0
22.327	dont	0.0117393	0	0
22.343	dont	0.0143592	0	0
22.360	dont	0.0124710	0	0
22.377	dont	0.0118295	0	0
22.394	dont	0.0124283	0	0
22.410	dont	0.0121253	0	0
22.427	dont	0.0097440	0	0
22.444	dont	0.0130946	0	0
22.460	dont	0.0109266	0	0
22.477	dont	0.0144453	0	0
22.494	dont	0.0107632	0	0
22.510	dont	0.0133358	0	0
22.527	dont	0.0136119	0	0
22.544	dont	0.0117242	0	0
22.560	dont	0.0119190	0	0
22.577	dont	0.0128763	0	0
22.594	dont	0.0129038	0	0
22.610	dont	0.0145309	0	0
22.627	dont	0.0135989	0	0
22.644	dont	0.0103778	0	0
