109.1720,7.7701,
109.4380,8.4086,
109.7030,8.6837,
109.9690,8.8016,
110.2350,8.8016,
110.5000,8.8016,
110.7660,8.8016,
111.0310,8.7918,
111.2970,8.2908,
111.5630,7.3576,
111.8280,7.2888,
112.0940,7.0432,
112.3600,6.3163,
112.6250,6.1690,
112.8910,6.1198,
113.1560,6.1198,
113.4220,6.1198,
113.6880,6.1100,
113.9530,6.1100,
114.2350,6.1100,
114.5000,6.1100,
114.7660,6.1100,
115.0310,6.1100,
115.2970,6.1100,
115.5630,6.1100,
115.8280,6.1100,
116.0940,6.1100,
116.3600,6.1100,
116.6250,6.1100,
116.8910,6.1100,
117.1560,5.8644,
117.4220,5.4126,
117.6880,4.9018,
117.9690,4.7937,
118.2350,4.7937,
118.5000,4.7937,
118.7810,4.7937,
119.0470,4.7937,
119.3130,4.7937,
119.5780,4.7937,
119.8440,4.7937,
120.1100,4.7937,
120.3750,4.7937,
120.6410,4.7937,
120.9060,4.7937,
121.1720,4.8919,
121.4380,4.9509,
121.7030,5.0295,
121.9690,5.1965,
122.2350,5.2652,
122.4850,5.3242,
122.7500,5.4813,
123.0160,5.5796,
123.2810,5.6483,
123.5470,5.7367,
123.8130,5.8644,
124.0780,6.0118,
124.3440,6.1100,
124.6100,6.1591,
124.8750,6.3163,
125.1410,6.3851,
125.4060,6.4145,
125.6720,6.5521,
125.9380,6.7092,
126.2030,6.7976,
126.4690,6.8664,
126.7350,6.9155,
127.0000,6.9352,
127.2660,7.2102,
127.5310,7.2495,
127.7970,7.2986,
128.0630,7.3183,
128.3280,7.4656,
128.5940,7.7505,
128.8600,7.9077,
129.1250,8.0550,
129.3910,8.1827,
129.6560,8.3006,
129.9220,8.3694,
130.1880,8.4185,
130.4530,8.4283,
130.7190,8.4381,
130.9850,8.4381,
131.2500,8.4381,
131.5160,8.4381,
131.7810,8.4381,
132.0470,8.4381,
132.3130,8.4381,
132.5780,8.4381,
132.8440,8.4381,
133.1100,8.4774,
133.3750,8.4774,
133.6410,8.4774,
133.9060,8.4774,
134.1720,8.4774,
134.4380,8.5364,
134.7030,8.5953,
134.9530,8.8605,
135.2190,9.0000,
135.4850,9.0000,
135.7500,9.0000,
136.0160,9.0000,
136.2810,9.0000,
136.5470,9.0000,
136.8130,9.0000,
137.0780,9.0000,
137.3440,9.0000,
137.6100,9.0000,
137.8750,9.0000,
138.1410,9.0000,
138.4060,9.0000,
138.6720,9.0000,
138.9380,9.0000,
139.2030,9.0000,
139.4690,9.0000,
139.7350,7.8978,
140.0000,7.2102,
140.2660,7.0432,
140.5310,6.6012,
140.7970,6.4440,
141.0630,6.4440,
141.3280,6.4342,
141.5940,6.4145,
141.8600,6.4145,
142.1250,6.4145,
142.3910,6.4047,
142.6560,6.4047,
142.9220,6.3851,
143.1880,6.3851,
143.4530,6.3851,
143.7190,6.3851,
143.9850,6.3851,
144.2500,6.4244,
144.5160,6.5128,
144.7810,6.5422,
145.0470,6.6110,
145.3280,6.7092,
145.5940,6.7584,
145.8600,6.7682,
146.1250,6.7682,
146.3910,6.8075,
146.6560,6.8271,
146.9220,6.8468,
147.1880,6.8959,
147.4530,6.9745,
147.7190,7.0727,
147.9850,7.1513,
148.2500,7.1808,
148.5160,7.1808,
148.7810,7.1906,
149.0630,7.1906,
149.3280,7.1906,
149.5940,7.2692,
149.8600,7.4067,
150.1410,7.5540,
150.4060,7.6326,
150.6720,7.6326,
150.9380,7.4656,
151.2030,6.1002,
151.4690,4.6758,
151.7350,3.2613,
151.9850,1.8664,
152.2500,0.7367,
152.5160,0.7367,
152.7810,0.3733,
153.0470,0.1179,
153.3130,0.2358,
153.5780,0.3143,
153.8440,0.3143,
154.1100,0.3143,
154.3750,0.3143,
154.6410,0.3143,
154.9060,0.3143,
155.1720,0.3143,
155.4380,0.3045,
155.7030,0.3045,
155.9690,0.3242,
156.2350,0.3242,
156.5000,0.3242,
156.7660,0.3242,
157.0310,0.3242,
157.2970,0.3242,
157.5630,0.3242,
157.8280,0.3242,
158.0940,0.3242,
158.3600,0.3242,
158.6250,0.3242,
158.8910,0.3143,
159.1560,0.3143,
159.4220,0.3143,
159.6880,0.3045,
159.9530,0.3045,
160.2190,0.3045,
160.4850,0.3045,
160.7500,0.3045,
161.0160,0.3045,
161.2810,0.3045,
161.5470,0.3045,
161.8130,0.3045,
162.0780,0.3045,
162.3440,0.3045,
162.6100,0.3045,
162.8750,0.3045,
163.1410,0.3045,
163.4060,0.3045,
163.6720,0.3045,
163.9380,0.3045,
164.2030,0.3045,
164.4690,0.3045,
164.7350,0.3045,
165.0000,0.3045,
165.2660,0.3045,
165.5310,0.3045,
165.7970,0.3045,
166.0630,0.3045,
166.3280,0.3045,
166.5940,0.3045,
166.8600,0.3045,
167.1250,0.3045,
167.3910,0.3045,
167.6560,0.3536,
167.9220,0.3536,
168.1880,0.3536,
168.4530,0.3536,
168.7190,0.3536,
168.9850,0.3536,
169.2500,0.3536,
169.5160,0.3536,
169.7810,0.3438,
170.0470,0.3143,
170.3130,0.3143,
170.5780,0.3143,
170.8440,0.3143,
171.1100,0.3143,
171.3750,0.3143,
171.6410,0.3143,
171.9060,0.3143,
172.1720,0.3143,
172.4380,0.3143,
172.7030,0.3143,
172.9690,0.3143,
173.2350,0.3143,
173.5000,0.3143,
173.7660,0.3143,
174.0310,0.3143,
174.2970,0.3143,
174.5630,0.3143,
174.8280,0.3143,
175.0940,0.3143,
175.3600,0.3143,
175.6250,0.3143,
175.8910,0.3143,
176.1560,0.3143,
176.4220,0.3143,
176.7030,0.3143,
176.9690,0.3143,
177.2350,0.3045,
177.5000,0.3045,
177.7660,0.3045,
178.0310,0.3045,
178.2970,0.3045,
178.5630,0.2947,
178.8280,0.2947,
179.0940,0.2947,
179.3600,0.2947,
179.6250,0.2947,
179.8910,0.2947,
180.1880,0.2947,
180.4530,0.2947,
180.7190,0.2947,
180.9850,0.2947,
181.2500,0.2947,
181.5310,0.3143,
181.7970,0.4028,
182.0630,0.5305,
182.3280,0.7367,
182.5940,1.0118,
182.8600,1.4440,
183.1250,1.7780,
183.3910,2.3772,
183.6560,3.0255,
183.9220,3.4578,
184.1880,4.0275,
184.4530,4.5776,
184.7190,4.8428,
184.9850,4.8428,
185.2500,5.0197,
185.5160,5.4224,
185.7810,5.7859,
186.0470,5.8055,
186.3130,5.8055,
186.5780,6.1591,
186.8440,6.2181,
187.1100,6.4833,
187.3750,6.8271,
187.6410,7.0138,
187.9060,7.2102,
188.1720,7.2102,
188.4380,7.2102,
188.7030,7.2200,
188.9690,7.2200,
189.2350,7.2200,
189.5000,7.2200,
189.7660,7.2200,
190.0310,7.2200,
190.2970,7.2200,
190.5630,7.2200,
190.8280,7.2200,
191.0940,7.2200,
191.3600,7.2200,
191.6250,7.2200,
191.8910,7.2495,
192.1560,7.2495,
192.4220,7.2888,
192.6880,7.2888,
192.9530,7.2888,
193.2190,7.2888,
193.4850,7.3379,
193.7500,7.7112,
194.0160,7.7603,
194.2810,8.2908,
194.5470,8.7132,
194.8130,8.8310,
195.0780,8.8310,
195.3440,8.8310,
195.6100,8.8310,
195.8750,8.8310,
196.1410,8.8310,
196.4060,8.8310,
196.6720,8.8310,
196.9380,8.8310,
197.2030,8.8310,
197.4690,8.8310,
197.7350,8.8310,
198.0000,8.8605,
198.2660,8.8605,
198.5310,8.8605,
198.7970,8.8605,
199.0630,8.8605,
199.3280,8.8605,
199.5940,8.8605,
199.8600,8.8605,
200.1250,8.8605,
200.3910,8.8605,
200.6560,8.8605,
200.9220,8.8605,
201.1880,8.8605,
201.4530,8.8605,
201.7190,8.8605,
201.9850,8.8605,
202.2500,8.8605,
202.5160,8.8605,
202.7810,8.8605,
203.0470,8.8605,
203.3130,8.8605,
203.5780,8.8605,
203.8440,8.8605,
204.1100,8.8605,
204.3750,8.8605,
204.6410,8.8605,
204.9060,8.8605,
205.1720,8.8605,
205.4380,8.8605,
205.7030,8.8605,
205.9690,8.9882,
206.2350,9.0000,
206.5000,9.0000,
206.7660,9.0000,
207.0310,9.0000,
207.2970,9.0000,
207.5630,9.0000,
207.8600,9.0000,
208.1250,9.0000,
208.3910,9.0000,
208.6560,9.0000,
208.9220,9.0000,
209.1880,9.0000,
209.4530,9.0000,
209.7190,9.0000,
209.9850,9.0000,
210.2500,9.0000,
210.5160,9.0000,
210.7810,9.0000,
211.0470,9.0000,
211.3130,8.7918,
211.5780,8.3694,
211.8440,7.9077,
212.1100,7.5442,
212.3750,7.0923,
212.6560,6.9745,
212.9220,6.9646,
213.1880,6.9646,
213.4530,6.9646,
213.7190,6.9646,
213.9850,6.9646,
214.2500,6.9646,
214.5160,6.9646,
214.7810,6.9646,
215.0470,6.9646,
215.3130,6.9646,
215.5780,6.9646,
215.8440,6.9646,
216.1100,6.9646,
216.3750,6.9646,
216.6410,6.9646,
216.9060,6.9646,
217.1720,6.9646,
217.4380,6.9646,
217.7030,6.9646,
217.9690,6.9646,
218.2350,6.9646,
218.5000,6.9646,
218.7660,6.9646,
219.0310,6.9646,
219.2970,6.9745,
219.5630,6.9745,
219.8280,6.9745,
220.0940,6.9745,
220.3600,6.9745,
220.6250,6.9843,
220.8910,7.0334,
221.1560,7.0629,
221.4220,7.0629,
221.6880,7.0629,
221.9530,7.1120,
222.2190,7.2200,
222.4850,7.2692,
222.7500,7.4263,
223.0160,7.5147,
223.2810,7.6130,
223.5470,7.6916,
223.8130,7.8094,
224.0780,7.8880,
224.3440,7.9470,
224.6100,8.0747,
224.8750,8.2122,
225.1410,8.2809,
225.4060,8.3202,
225.6720,8.3202,
225.9380,8.3890,
226.2030,8.4381,
226.4690,8.6346,
226.7350,8.8016,
227.0000,8.8900,
227.2660,9.0000,
227.5310,9.0000,
227.7970,9.0000,
228.0630,9.0000,
228.3280,9.0000,
228.5940,9.0000,
228.8600,9.0000,
229.1250,9.0000,
229.3910,9.0000,
229.6560,9.0000,
229.9220,9.0000,
230.1880,9.0000,
230.4530,9.0000,
230.7190,9.0000,
230.9850,9.0000,
231.2500,9.0000,
231.5160,9.0000,
231.7810,9.0000,
232.0470,9.0000,
232.3130,9.0000,
232.5780,9.0000,
232.8440,9.0000,
233.1100,9.0000,
233.3750,9.0000,
233.6410,9.0000,
233.9060,9.0000,
234.1720,9.0000,
234.4380,9.0000,
234.7030,8.9686,
234.9690,8.9391,
235.2350,8.9293,
235.5000,8.8998,
235.7660,8.8900,
236.0310,8.8900,
236.2970,8.8900,
236.5630,8.8900,
236.8280,8.8900,
237.0940,8.8900,
237.3600,8.8900,
237.6250,8.8900,
237.8910,8.8900,
238.1560,8.8900,
238.4220,8.8900,
238.6880,8.8900,
238.9530,8.8900,
239.2350,8.8900,
239.5000,8.8900,
239.7660,8.8900,
240.0310,8.8802,
240.2970,8.8802,
240.5630,8.8802,
240.8280,8.7132,
241.0940,8.3497,
241.3600,8.3497,
241.6250,8.2024,
241.8910,7.0629,
242.1560,3.3694,
242.4380,1.0511,
242.7030,0.0000,
242.9690,0.0000,
243.2350,0.0000,
243.5000,0.0000,
243.7660,0.0000,
244.0310,0.0000,
244.2970,0.0000,
244.5630,0.0000,
244.8280,0.0000,
245.0940,0.0000,
245.3600,0.0000,
245.6250,0.0000,
245.8910,0.0000,
246.1560,0.0000,
246.4220,0.0000,
246.6880,0.0000,
246.9530,0.0000,
247.2190,0.0000,
247.4850,0.0000,
247.7500,0.0000,
248.0160,0.0000,
248.2810,0.0000,
248.5470,0.0000,
248.8130,0.0000,
249.0780,0.0000,
249.3440,0.0000,
249.6100,0.0000,
249.8750,0.0000,
250.1410,0.0000,
250.4060,0.0000,
250.6720,0.0000,
250.9380,0.0000,
251.2030,0.0000,
251.4690,0.0000,
251.7350,0.0000,
252.0000,0.0000,
252.2660,0.0000,
252.5310,0.0000,
252.7970,0.0000,
253.0630,0.0000,
253.3280,0.0295,
253.5940,0.1277,
253.8600,0.1179,
254.1250,0.1670,
254.3910,0.2259,
254.6560,0.2259,
254.9220,0.2259,
255.1880,0.2259,
255.4530,0.2259,
255.7190,0.2259,
255.9850,0.2259,
256.2500,0.2259,
256.5160,0.2259,
256.7810,0.2259,
257.0470,0.2259,
257.3130,0.1277,
257.5780,0.1081,
257.8440,0.1179,
258.1100,0.1375,
258.3750,0.1375,
258.6410,0.1375,
258.9060,0.1375,
259.1720,0.1375,
259.4380,0.1375,
259.7030,0.1375,
259.9690,0.1375,
260.2350,0.1375,
260.5000,0.1375,
260.7660,0.1375,
261.0310,0.1375,
261.2970,0.1375,
261.5630,0.1375,
261.8280,0.1375,
262.0940,0.1375,
262.3600,0.1375,
262.6250,0.1375,
262.8910,0.1670,
263.1560,0.2259,
263.4220,0.2259,
263.6880,0.2358,
263.9530,0.2554,
264.2190,0.2554,
264.4850,0.2554,
264.7500,0.2554,
265.0160,0.2554,
265.2810,0.2554,
265.5470,0.2554,
265.8130,0.2554,
266.0780,0.2554,
266.3440,0.2554,
266.6100,0.2554,
266.8750,0.2554,
267.1410,0.2554,
267.4060,0.2554,
267.6720,0.2554,
267.9380,0.2554,
268.2030,0.2554,
268.4690,0.2554,
268.7350,0.2554,
269.0000,0.2554,
269.2660,0.2554,
269.5310,0.2456,
269.7970,0.2456,
270.0630,0.2751,
270.3280,0.2947,
270.6100,0.3536,
270.8750,0.3536,
271.1410,0.3635,
271.4060,0.4912,
271.6720,0.6385,
271.9380,0.9725,
272.2030,1.2279,
272.4690,1.6699,
272.7190,2.0334,
272.9850,2.2397,
273.2500,2.2299,
273.5310,2.2888,
273.7970,2.2888,
274.0630,2.2888,
274.3280,2.2888,
274.5940,2.2888,
274.8600,2.2888,
275.1250,2.2888,
275.4060,2.2888,
275.6720,2.4460,
275.9380,3.3988,
276.2030,5.1866,
276.4690,7.3477,
276.7350,8.0747,
277.0000,8.0747,
277.2660,8.0747,
277.5310,8.0747,
277.7970,7.9470,
278.0630,7.7014,
278.3280,7.7014,
278.5940,7.7014,
278.8600,7.7014,
279.1250,7.7014,
279.3910,7.6916,
279.6560,7.6916,
279.9220,7.6916,
280.1880,7.6916,
280.4530,7.6916,
280.7190,7.6916,
280.9850,7.6916,
281.2500,7.6916,
281.5160,7.6916,
281.7810,7.6916,
282.0470,7.6916,
282.3130,7.6424,
282.5780,7.6228,
282.8440,7.6228,
283.1100,7.6228,
283.3750,7.6228,
283.6410,7.6228,
283.9060,7.6228,
284.1720,7.6228,
284.4380,7.6228,
284.7030,7.6228,
284.9690,7.6228,
285.2350,7.6228,
285.5000,7.6228,
285.7660,7.6228,
286.0310,7.6228,
286.2970,7.8978,
286.5630,8.3399,
286.8280,8.6051,
287.0940,8.6051,
287.3600,8.6051,
287.6250,8.6051,
287.8910,8.6051,
288.1560,8.6051,
288.4220,8.6051,
288.6880,8.6051,
288.9530,8.6051,
289.2190,8.6051,
289.4850,8.6051,
289.7500,8.6051,
290.0160,8.6051,
290.2810,8.6051,
290.5470,8.6051,
290.8130,8.6051,
291.0780,8.6051,
291.3440,8.6051,
291.6100,8.6051,
291.8750,8.6051,
292.1410,8.6051,
292.4060,8.6051,
292.6720,8.6051,
292.9380,8.6051,
293.2030,8.6051,
293.4690,8.6051,
293.7350,8.6051,
294.0000,8.6051,
294.2660,8.6051,
294.5310,8.6051,
294.7970,8.6051,
295.0630,8.6051,
295.3280,8.6051,
295.5940,8.6051,
295.8600,8.6051,
296.1250,8.6051,
296.3910,8.6051,
296.6560,8.6051,
296.9220,8.6837,
297.1720,8.8703,
297.4380,8.8900,
297.7030,9.0000,
297.9690,9.0000,
298.2350,9.0000,
298.5000,9.0000,
298.7660,9.0000,
299.0310,9.0000,
299.2970,9.0000,
299.5630,9.0000,
299.8280,9.0000,
300.0940,9.0000,
300.3600,9.0000,
300.6250,9.0000,
300.8910,9.0000,
301.1560,9.0000,
301.4220,9.0000,
301.6880,9.0000,
301.9530,9.0000,
302.2190,9.0000,
302.4850,9.0000,
302.7500,9.0000,
303.0160,9.0000,
303.2810,9.0000,
303.5470,9.0000,
303.8130,9.0000,
304.0780,9.0000,
304.3440,9.0000,
304.6100,9.0000,
304.8750,9.0000,
305.1410,9.0000,
305.4060,9.0000,
305.6720,9.0000,
305.9380,9.0000,
306.2030,9.0000,
306.4690,9.0000,
306.7500,9.0000,
307.0160,9.0000,
307.2810,9.0000,
307.5470,9.0000,
307.8130,9.0000,
308.0780,9.0000,
308.3440,9.0000,
308.6100,9.0000,
308.8750,9.0000,
309.1410,9.0000,
309.4060,9.0000,
309.6720,9.0000,
309.9380,9.0000,
310.2030,9.0000,
310.4690,9.0000,
310.7350,9.0000,
311.0000,9.0000,
311.2660,9.0000,
311.5310,9.0000,
311.7970,9.0000,
312.0630,9.0000,
312.3280,9.0000,
312.5940,9.0000,
312.8600,9.0000,
313.1250,9.0000,
313.3910,8.5855,
313.6410,7.7603,
313.9060,6.9253,
314.1720,6.8762,
314.4380,6.8762,
314.7030,6.8762,
314.9690,6.8762,
315.2350,6.8762,
315.5000,6.8762,
315.7660,6.8762,
316.0310,6.8762,
316.2970,6.8762,
316.5630,6.8762,
316.8280,6.8762,
317.0940,6.8664,
317.3600,6.8566,
317.6250,6.8566,
317.8910,6.8566,
318.1560,6.8566,
318.4220,6.8566,
318.6880,6.8566,
318.9380,6.8468,
319.2030,6.8468,
319.4690,6.8468,
319.7350,6.8468,
320.0000,6.8468,
320.2660,6.8271,
320.5310,6.8173,
320.7970,6.8173,
321.0630,6.8271,
321.3280,6.8664,
321.5940,7.0138,
321.8600,7.0629,
322.1250,7.0825,
322.3910,7.1218,
322.6560,7.2200,
322.9220,7.3772,
323.1880,7.4754,
323.4530,7.5835,
323.7190,7.6621,
323.9850,7.7603,
324.2500,7.9568,
324.5160,8.1238,
324.7810,8.2122,
325.0470,8.2417,
325.3130,8.2417,
325.5780,8.2417,
325.8440,8.2417,
326.1100,8.2417,
326.3750,8.2417,
326.6410,8.2417,
326.9060,8.2417,
327.1720,8.2417,
327.4380,8.2417,
327.7030,8.2417,
327.9690,8.2417,
328.2350,8.2417,
328.5000,8.2417,
328.7660,8.2417,
329.0310,8.3104,
329.2810,8.4185,
329.5470,8.5462,
329.8130,8.6641,
330.0780,8.8409,
330.3440,8.9980,
330.6100,8.9980,
330.8750,8.9293,
331.1410,7.7800,
331.4060,7.5835,
331.6720,7.5737,
331.9380,6.9941,
332.2030,0.0000,
332.4690,0.0393,
332.7350,0.0491,
333.0000,0.0000,
333.2810,0.0000,
333.5470,0.0295,
333.8130,0.0295,
334.0780,0.0295,
334.3440,0.0295,
334.6100,0.0589,
334.8750,0.0197,
335.1410,0.0197,
335.4060,0.0197,
335.6720,0.0197,
335.9530,0.0197,
336.2190,0.0197,
336.4850,0.0197,
336.7500,0.0197,
337.0160,0.0197,
337.2810,0.0197,
337.5470,0.0197,
337.8130,0.0197,
